,X1,Provider Name,DBA Name,State,Census Block FIPS Code,Technology Code,Consumer,Max Advertised Downstream Speed (mbps),Max Advertised Upstream Speed (mbps),Business
3060,60,AT&T California,AT&T California,CA,060376026002005,10,1,6,0.512,0
3061,61,"VSAT Systems, LLC",Skycasters,NE,311239525001680,60,1,2,1.3,1
3062,62,"CenturyLink, Inc.",CenturyLink,CO,080010085075005,12,1,30,1.5,1
3063,63,"HNS License Sub, LLC",HughesNet,WY,560330005001121,60,1,25,3,1
3064,64,"VSAT Systems, LLC",Skycasters,FL,121050156002255,60,1,2,1.3,1
3065,65,"HNS License Sub, LLC",HughesNet,CA,060371345221020,60,1,25,3,1
3066,66,"Charter Communications, Inc.",Charter Communications Inc,OH,390630012002054,43,1,940,35,1
3067,67,"Cable One, Inc.",Cable ONE,TX,480370105002062,42,1,1000,50,1
3068,68,"Charter Communications, Inc.",Charter Communications Inc,KS,200910538032007,43,1,940,35,1
3069,69,"ViaSat, Inc.",Viasat Inc,VA,511479302022011,60,1,35,3,1
3070,70,"HNS License Sub, LLC",HughesNet,AR,051139502002116,60,1,25,3,1
3071,71,"HNS License Sub, LLC",HughesNet,WI,551211002001165,60,1,25,3,1
3072,72,CSC Holdings LLC,Cablevision,NY,360595179022009,42,1,400,35,1
3073,73,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,NH,330110103011003,43,1,987,35,1
3074,74,GCI Communication Corp.,GCI Communication Corp.,AL,010499612002023,60,0,0,0,1
3075,75,"HNS License Sub, LLC",HughesNet,UT,490479402011916,60,1,25,3,1
3076,76,AMG Technology Investment Group,Nextlink Residential,NE,310039796001273,70,1,20,5,1
3077,77,Mediacom Illinois LLC,Mediacom Illinois LLC,IL,171610211001053,42,1,100,10,1
3078,78,"ViaSat, Inc.",Viasat Inc,NC,371759602002080,60,1,100,3,1
3079,79,"HNS License Sub, LLC",HughesNet,TX,483550056024034,60,1,25,3,1
3080,80,"HNS License Sub, LLC",HughesNet,AR,050350302011023,60,1,25,3,1
3081,81,"HNS License Sub, LLC",HughesNet,FL,120510006001272,60,1,25,3,1
3082,82,"ViaSat, Inc.",Viasat Inc,AL,010890110211068,60,1,35,3,1
3083,83,"ViaSat, Inc.",Viasat Inc,NJ,340090218052005,60,1,35,3,1
3084,84,"VSAT Systems, LLC",Skycasters,NV,320030036352012,60,1,2,1.3,1
3085,85,"ViaSat, Inc.",Viasat Inc,AZ,040130611001017,60,1,35,3,1
3086,86,GCI Communication Corp.,GCI Communication Corp.,OK,401430067072046,60,0,0,0,1
3087,87,Frontier Communications Corporation,Frontier Communications Corporation,CA,060710100132011,50,1,115,115,1
3088,88,Frontier Computer Solutions,Hillbilly Wireless Internet,AR,050930107002142,70,1,15,2,1
3089,89,Agile Network Builders,Agile Networks,OH,390572407002018,70,0,0,0,1
3090,90,"Future Wireless Technologies of Nebraska, Inc",Future Technologies,NE,311530106301003,70,1,100,10,1
3091,91,AMG Technology Investment Group,Nextlink Residential,TX,484391109061025,70,1,50,10,1
3092,92,"Charter Communications, Inc.",Charter Communications Inc,IL,171194017011101,43,1,940,35,1
3093,93,"HNS License Sub, LLC",HughesNet,AZ,040131097042008,60,1,25,3,1
3094,94,"ViaSat, Inc.",Viasat Inc,CT,090091511002016,60,1,35,3,1
3095,95,W A T C H TV,Watch Communications,OH,391499722001082,70,1,15,2,1
3096,96,Rowe Wireless Networks LLC,Rowe Internet,OH,391219683003137,70,1,5,50,1
3097,97,"ViaSat, Inc.",Viasat Inc,KY,210799704001053,60,1,35,3,1
3098,98,Frontier Communications Corporation,Frontier Communication of the Carolinas North Carolina  Contel,NC,370999503001034,10,1,6,1,1
3099,99,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,IL,170438455102010,43,1,987,35,1
3100,100,GCI Communication Corp.,GCI Communication Corp.,OR,410192100005440,60,0,0,0,1
3101,101,"HNS License Sub, LLC",HughesNet,OK,400413758012111,60,1,25,3,1
3102,102,"ViaSat, Inc.",Viasat Inc,MO,290510105003005,60,1,100,3,1
3103,103,"ViaSat, Inc.",Viasat Inc,TX,483732101024220,60,1,100,3,1
3104,104,Indiana Bell Telephone Company,AT&T Indiana,IN,180530001003007,11,1,18,0.768,0
3105,105,GCI Communication Corp.,GCI Communication Corp.,OK,400710013023218,60,0,0,0,1
3106,106,GCI Communication Corp.,GCI Communication Corp.,VA,510150707005068,60,0,0,0,1
3107,107,"VSAT Systems, LLC",Skycasters,LA,220950707002065,60,1,2,1.3,1
3108,108,"HNS License Sub, LLC",HughesNet,PA,420810119003013,60,1,25,3,1
3109,109,"VSAT Systems, LLC",Skycasters,MN,270753701002726,60,1,2,1.3,1
3110,110,GCI Communication Corp.,GCI Communication Corp.,CA,060650427421007,60,0,0,0,1
3111,111,"ViaSat, Inc.",Viasat Inc,FL,120610505012049,60,1,35,3,1
3112,112,Verizon Maryland LLC,Verizon Maryland LLC,MD,240054913002019,50,1,940,880,1
3113,113,"Puerto Rico Telephone Company, Inc.",PRT_CLARO,PR,721055202001003,30,0,0,0,1
3114,114,"VSAT Systems, LLC",Skycasters,NM,350430107233776,60,1,2,1.3,1
3115,115,"VSAT Systems, LLC",Skycasters,IA,190610105002004,60,1,2,1.3,1
3116,116,"VSAT Systems, LLC",Skycasters,AR,050659604001270,60,1,2,1.3,1
3117,117,"HNS License Sub, LLC",HughesNet,CA,060090001211098,60,1,25,3,1
3118,118,GCI Communication Corp.,GCI Communication Corp.,WI,550499502003067,60,0,0,0,1
3119,119,"BellSouth Telecommunications, Inc.",AT&T Florida,FL,120010011003005,10,1,6,0.512,0
3120,120,"VSAT Systems, LLC",Skycasters,CA,060770015002019,60,1,2,1.3,1
3121,121,CSC Holdings LLC,Cablevision,NY,361190024053011,42,1,400,35,1
3122,122,"VTX Communications, LLC",VTXC,TX,482499502003123,70,1,25,3,1
3123,123,Crown Castle Fiber LLC,Crown Castle Fiber,RI,440070128031035,50,0,0,0,1
3124,124,Michigan Bell Telephone Company,AT&T Michigan,MI,261158313002001,10,1,6,0.512,0
3125,125,GCI Communication Corp.,GCI Communication Corp.,CA,060372734022009,60,0,0,0,1
3126,126,GCI Communication Corp.,GCI Communication Corp.,AR,050510119001053,60,0,0,0,1
3127,127,"Precision Technology, Inc. dba Connecting Point",Data CC,NE,310359622002573,70,1,10,5,1
3128,128,"VSAT Systems, LLC",Skycasters,AK,022200001005057,60,1,2,1.3,1
3129,129,GCI Communication Corp.,GCI Communication Corp.,CA,060790130001143,60,0,0,0,1
3130,130,"HNS License Sub, LLC",HughesNet,MS,280159502005083,60,1,25,3,1
3131,131,"VSAT Systems, LLC",Skycasters,IL,171670033004114,60,1,2,1.3,1
3132,132,"HNS License Sub, LLC",HughesNet,PA,421010383001048,60,1,25,3,1
3133,133,Frontier Communications Corporation,Frontier North Illinois  GTE,IL,170419520001127,11,1,18,1,1
3134,134,"Windstream Georgia Communications, LLC",Windstream Georgia Communications LLC,GA,130719703002045,12,1,15,1.5,1
3135,135,GCI Communication Corp.,GCI Communication Corp.,TN,471570211412013,60,0,0,0,1
3136,136,"ViaSat, Inc.",Viasat Inc,SD,460539712001136,60,1,35,3,1
3137,137,GCI Communication Corp.,GCI Communication Corp.,MS,280119503003017,60,0,0,0,1
3138,138,MCC Georgia LLC,MCC Georgia LLC,GA,132779607002064,43,1,1000,50,1
3139,139,Veracity Networks,Veracity Networks,UT,490111262031054,50,1,1000,1000,1
3140,140,Verizon New York Inc.,Verizon New York Inc.,NY,360594070006006,50,1,940,880,1
3141,141,GCI Communication Corp.,GCI Communication Corp.,IN,180859613003044,60,0,0,0,1
3142,142,"VSAT Systems, LLC",Skycasters,KS,201690012001120,60,1,2,1.3,1
3143,143,"Metro Fibernet, LLC",Metronet,IN,180118106053044,50,1,1000,1000,1
3144,144,GCI Communication Corp.,GCI Communication Corp.,AR,051190043023003,60,0,0,0,1
3145,145,"VSAT Systems, LLC",Skycasters,WV,540390106002014,60,1,2,1.3,1
3146,146,"HNS License Sub, LLC",HughesNet,MN,270359505022124,60,1,25,3,1
3147,147,"HNS License Sub, LLC",HughesNet,FL,121050126022031,60,1,25,3,1
3148,148,"ViaSat, Inc.",Viasat Inc,ID,160399602005008,60,1,35,3,1
3149,149,Genesis Technology Communications LLC,Genesis Wireless,MN,270951704003050,70,1,10,5,1
3150,150,BRISTOL TENNESSEE ESSENTIAL SERVICES,BRISTOL TENNESSEE ESSENTIAL SERVICES,TN,471630408003015,50,1,1000,1000,1
3151,151,"VSAT Systems, LLC",Skycasters,AL,010539699003058,60,1,2,1.3,1
3152,152,bright.net north Inc,bright net north inc,OH,391370301004098,70,1,25,5,1
3153,153,"VSAT Systems, LLC",Skycasters,CA,060378004083002,60,1,2,1.3,1
3154,154,"VSAT Systems, LLC",Skycasters,IA,190879705003060,60,1,2,1.3,1
3155,155,"HNS License Sub, LLC",HughesNet,CA,060590863011010,60,1,25,3,1
3156,156,Air Advantage,"Air Advantage, LLC",MI,260639505003090,70,1,20,5,1
3157,157,"Blackfoot Communications, Inc.","Blackfoot Communications, Inc.",MT,300630002011057,11,1,15,2,1
3158,158,GCI Communication Corp.,GCI Communication Corp.,MT,300130023001052,60,0,0,0,1
3159,159,GCI Communication Corp.,GCI Communication Corp.,AZ,040138166001042,60,0,0,0,1
3160,160,"ViaSat, Inc.",Viasat Inc,IL,170850204011030,60,1,35,3,1
3161,161,Metro Wireless Intl,Metro Wireless International Inc.,MI,261251562003004,70,0,0,0,1
3162,162,"ViaSat, Inc.",Viasat Inc,AR,051354703001214,60,1,35,3,1
3163,163,"HNS License Sub, LLC",HughesNet,IN,180759627002081,60,1,25,3,1
3164,164,"ViaSat, Inc.",Viasat Inc,NM,350179646001165,60,1,35,3,1
3165,165,"Starry, Inc.","Starry, Inc.",CA,060372640002002,70,1,200,200,0
3166,166,"BellSouth Telecommunications, Inc.",AT&T Tennessee,TN,471099307002065,70,1,10,1,0
3167,167,"VSAT Systems, LLC",Skycasters,MS,280750102014114,60,1,2,1.3,1
3168,168,Superior iNET,Superior iNET,NE,310590916002100,70,1,20,3,1
3169,169,AT&T California,AT&T California,CA,060730207082009,10,1,6,0.512,0
3170,170,GCI Communication Corp.,GCI Communication Corp.,WI,551351003001045,60,0,0,0,1
3171,171,"HNS License Sub, LLC",HughesNet,MO,292236902002110,60,1,25,3,1
3172,172,"ViaSat, Inc.",Viasat Inc,CA,060379201122012,60,1,35,3,1
3173,173,"HNS License Sub, LLC",HughesNet,CA,060730102002006,60,1,25,3,1
3174,174,"VSAT Systems, LLC",Skycasters,MI,261476490004024,60,1,2,1.3,1
3175,175,Indiana Bell Telephone Company,AT&T Indiana,IN,180973506001000,10,1,6,0.512,0
3176,176,"Charter Communications, Inc.",Charter Communications Inc,IL,171219518003070,43,1,940,35,1
3177,177,"Sho-Me Technologies, LLC","Sho-Me Technologies, LLC",MO,290190014003044,50,0,0,0,1
3178,178,"Napa Internet Services, Inc.",Napanet Internet Services,CA,060552008023020,70,1,25,15,0
3179,179,GCI Communication Corp.,GCI Communication Corp.,MN,271159506001056,60,0,0,0,1
3180,180,"ViaSat, Inc.",Viasat Inc,GA,132270503002027,60,1,35,3,1
3181,181,"VSAT Systems, LLC",Skycasters,WV,540810014002076,60,1,2,1.3,1
3182,182,GCI Communication Corp.,GCI Communication Corp.,IL,170370015002012,60,0,0,0,1
3183,183,GCI Communication Corp.,GCI Communication Corp.,NC,371010408002020,60,0,0,0,1
3184,184,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,KS,201730101132002,70,1,10,1,0
3185,185,"ViaSat, Inc.",Viasat Inc,OH,390351071011041,60,1,35,3,1
3186,186,HAUG COMMUNICATIONS INC,Haug Communications Inc,MO,290030103002164,70,1,12,3,1
3187,187,"HNS License Sub, LLC",HughesNet,KY,210279605021009,60,1,25,3,1
3188,188,"HNS License Sub, LLC",HughesNet,NC,371259501001006,60,1,25,3,1
3189,189,GCI Communication Corp.,GCI Communication Corp.,NE,310679652002041,60,0,0,0,1
3190,190,GCI Communication Corp.,GCI Communication Corp.,NJ,340210010001007,60,0,0,0,1
3191,191,"Telepak Networks, Inc.",Telepak Networks Inc,MS,281439502001005,50,1,1000,1000,1
3192,192,"VSAT Systems, LLC",Skycasters,ID,160259701001468,60,1,2,1.3,1
3193,193,"VSAT Systems, LLC",Skycasters,CA,060530104002017,60,1,2,1.3,1
3194,194,"Blue River Networks, Inc",AireBeam,AZ,040219412002136,70,1,20,10,1
3195,195,Monmouth Telephone & Telegraph,Monmouth Telephone & Telegraph,NJ,340297174001086,30,0,0,0,1
3196,196,"ViaSat, Inc.",Viasat Inc,ID,160659504001435,60,1,35,3,1
3197,197,"ViaSat, Inc.",Viasat Inc,GA,131370004003052,60,1,35,3,1
3198,198,"ViaSat, Inc.",Viasat Inc,AR,051499526001159,60,1,100,3,1
3199,199,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,IN,181457106022120,43,1,987,35,1
3200,200,GCI Communication Corp.,GCI Communication Corp.,NJ,340010104011015,60,0,0,0,1
3201,201,"ViaSat, Inc.",Viasat Inc,MO,290693604003116,60,1,35,3,1
3202,202,"VSAT Systems, LLC",Skycasters,GA,132930102021027,60,1,2,1.3,1
3203,203,"ViaSat, Inc.",Viasat Inc,OH,390450312002005,60,1,100,3,1
3204,204,GCI Communication Corp.,GCI Communication Corp.,CO,080130130052027,60,0,0,0,1
3205,205,Shenandoah Telecommunications Company,Shentel,VA,510670204001071,43,1,1000,10,1
3206,206,Cincinnati Bell Telephone Company LLC,Cincinnati Bell Telephone Company LLC,OH,390610009002020,11,1,10,1,1
3207,207,GCI Communication Corp.,GCI Communication Corp.,WA,530379751001332,60,0,0,0,1
3208,208,"VSAT Systems, LLC",Skycasters,AZ,040019427003260,60,1,2,1.3,1
3209,209,"WHEELER BROTHERS GRAIN CO., INC",Wheeler Brothers,OK,400739583001229,70,1,3,1.5,1
3210,210,"HNS License Sub, LLC",HughesNet,WV,540719706001228,60,1,25,3,1
3211,211,"ViaSat, Inc.",Viasat Inc,MT,300630001004006,60,1,100,3,1
3212,212,GCI Communication Corp.,GCI Communication Corp.,PA,420076027012035,60,0,0,0,1
3213,213,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,MN,270030506082005,43,1,987,35,1
3214,214,GCI Communication Corp.,GCI Communication Corp.,OH,391690034004010,60,0,0,0,1
3215,215,Verizon New York Inc.,Verizon New York Inc.,NY,360470838001003,50,1,940,880,1
3216,216,"CenturyLink, Inc.",CenturyLink,IA,191930018001081,11,1,3,0.5,1
3217,217,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,TN,471570055001028,43,1,987,35,1
3218,218,"ViaSat, Inc.",Viasat Inc,SC,450499201001000,60,1,100,3,1
3219,219,GCI Communication Corp.,GCI Communication Corp.,IL,170159602001159,60,0,0,0,1
3220,220,GCI Communication Corp.,GCI Communication Corp.,TX,482013202003020,60,0,0,0,1
3221,221,"ViaSat, Inc.",Viasat Inc,MT,300770002005240,60,1,100,3,1
3222,222,"ViaSat, Inc.",Viasat Inc,WY,560299653004319,60,1,35,3,1
3223,223,GCI Communication Corp.,GCI Communication Corp.,OH,390610216022000,60,0,0,0,1
3224,224,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,WI,551151008001067,70,1,2,0.064,0
3225,225,"VSAT Systems, LLC",Skycasters,KS,200719581002013,60,1,2,1.3,1
3226,226,"ViaSat, Inc.",Viasat Inc,IL,170770104002044,60,1,100,3,1
3227,227,"Wisconsin Bell, Inc.","Wisconsin Bell, Inc.",WI,551091204003023,11,1,6,0.512,0
3228,228,"CenturyLink, Inc.",CenturyLink,OR,410579608001000,12,1,30,1.5,1
3229,229,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,TX,484391108074053,11,1,18,0.768,0
3230,230,"Simply Bits, LLC",Simply Bits LLC,AZ,040210006041079,70,1,25,7,1
3231,231,"HNS License Sub, LLC",HughesNet,MN,270359507001064,60,1,25,3,1
3232,232,"Telepak Networks, Inc.",Telepak Networks Inc,MS,281279503001069,50,1,1000,1000,1
3233,233,"HNS License Sub, LLC",HughesNet,VA,510110403001166,60,1,25,3,1
3234,234,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,IL,170730302032009,70,1,2,0.064,0
3235,235,"SOUTHWESTERN BELL TELEPHONE COMPANY, L.P.",AT&T Southwest,KS,200019530003080,10,1,6,0.512,0
3236,236,GCI Communication Corp.,GCI Communication Corp.,LA,220979607002021,60,0,0,0,1
3237,237,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,NE,310659639002178,70,1,2,0.064,0
3238,238,"VSAT Systems, LLC",Skycasters,LA,220710025021026,60,1,2,1.3,1
3239,239,"VSAT Systems, LLC",Skycasters,MS,280319501003238,60,1,2,1.3,1
3240,240,"VSAT Systems, LLC",Skycasters,NE,310959636003369,60,1,2,1.3,1
3241,241,"VSAT Systems, LLC",Skycasters,MA,250092521023063,60,1,2,1.3,1
3242,242,"HNS License Sub, LLC",HughesNet,OH,390830076003140,60,1,25,3,1
3243,243,Monster Broadband,Monster Broadband Inc.,TN,470519606003117,70,1,25,3,1
3244,244,"ViaSat, Inc.",Viasat Inc,MS,281139501012123,60,1,100,3,1
3245,245,"VSAT Systems, LLC",Skycasters,SC,450510513021035,60,1,2,1.3,1
3246,246,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,FL,120710103034016,43,1,987,35,1
3247,247,GCI Communication Corp.,GCI Communication Corp.,WI,550279618002041,60,0,0,0,1
3248,248,"BellSouth Telecommunications, Inc.",AT&T Georgia,GA,130630403023023,50,1,1000,1000,0
3249,249,"Skybeam, Inc.",Rise Broadband,UT,490572103041022,70,1,50,5,1
3250,250,"WaveDivision Holdings, LLC",Wave,OR,410470103044020,43,1,1000,10,1
3251,251,GCI Communication Corp.,GCI Communication Corp.,FL,120570101072023,60,0,0,0,1
3252,252,"ViaSat, Inc.",Viasat Inc,KS,201899652003084,60,1,35,3,1
3253,253,"ViaSat, Inc.",Viasat Inc,CA,060710054001009,60,1,35,3,1
3254,254,North Carolina Wireless,North Carolina Wireless,NC,370339301002045,70,1,25,3,1
3255,255,GCI Communication Corp.,GCI Communication Corp.,OK,400119588002224,60,0,0,0,1
3256,256,"ViaSat, Inc.",Viasat Inc,GA,132419703013100,60,1,35,3,1
3257,257,"CCT Telecommunications, Inc.",CCT Telecomm,CA,060770035003142,70,0,0,0,1
3258,258,"ViaSat, Inc.",Viasat Inc,MT,300039405002335,60,1,35,3,1
3259,259,"ViaSat, Inc.",Viasat Inc,KY,211079713005035,60,1,35,3,1
3260,260,"ViaSat, Inc.",Viasat Inc,IL,171419612004016,60,1,35,3,1
3261,261,"ViaSat, Inc.",Viasat Inc,UT,490039601002173,60,1,35,3,1
3262,262,"HNS License Sub, LLC",HughesNet,VT,500159530001091,60,1,25,3,1
3263,263,"HNS License Sub, LLC",HughesNet,MS,280639501006009,60,1,25,3,1
3264,264,"VSAT Systems, LLC",Skycasters,PA,420293035012006,60,1,2,1.3,1
3265,265,"HNS License Sub, LLC",HughesNet,PA,420710132045011,60,1,25,3,1
3266,266,"VSAT Systems, LLC",Skycasters,CO,080130132102045,60,1,2,1.3,1
3267,267,UNITED STATES CELLULAR CORPORATION,United States Cellular Corporation,ME,230299559001070,70,1,2,0.064,0
3268,268,AT&T California,AT&T California,CA,061070007021025,11,1,25,2,0
3269,269,GCI Communication Corp.,GCI Communication Corp.,IA,190430701001124,60,0,0,0,1
3270,270,"ViaSat, Inc.",Viasat Inc,AR,050450301032003,60,1,100,3,1
3271,271,"VSAT Systems, LLC",Skycasters,CA,060610236001032,60,1,2,1.3,1
3272,272,"Future Wireless Technologies of Nebraska, Inc",Future Technologies,IA,191290402022111,70,1,25,5,1
3273,273,GCI Communication Corp.,GCI Communication Corp.,MT,301059406002199,60,0,0,0,1
3274,274,GCI Communication Corp.,GCI Communication Corp.,IL,171194038023056,60,0,0,0,1
3275,275,Michigan Bell Telephone Company,AT&T Michigan,MI,260770018021012,12,1,100,20,0
3276,276,"ViaSat, Inc.",Viasat Inc,WV,540679503001084,60,1,35,3,1
3277,277,Verizon New England Inc.,Verizon New England Inc.,MA,250214164007016,10,1,7,0.768,1
3278,278,AT&T California,AT&T California,CA,061030005003086,11,1,18,0.768,0
3279,279,"VSAT Systems, LLC",Skycasters,NC,370399306021011,60,1,2,1.3,1
3280,280,Michigan Bell Telephone Company,AT&T Michigan,MI,261390216052011,12,1,75,20,0
3281,281,GCI Communication Corp.,GCI Communication Corp.,MI,261614142002004,60,0,0,0,1
3282,282,"Skybeam, Inc.",Rise Broadband,UT,490351135381006,70,1,25,4,1
3283,283,"HNS License Sub, LLC",HughesNet,GA,130890235062009,60,1,25,3,1
3284,284,"VSAT Systems, LLC",Skycasters,MO,291719601001427,60,1,2,1.3,1
3285,285,"Charter Communications, Inc.",Charter Communications Inc,CA,061110059073000,43,1,940,35,1
3286,286,"VSAT Systems, LLC",Skycasters,IN,181830505002033,60,1,2,1.3,1
3287,287,"HNS License Sub, LLC",HughesNet,OK,400239670001149,60,1,25,3,1
3288,288,GCI Communication Corp.,GCI Communication Corp.,MO,290154608004100,60,0,0,0,1
3289,289,"HNS License Sub, LLC",HughesNet,KS,200354933001136,60,1,25,3,1
3290,290,"VSAT Systems, LLC",Skycasters,IL,170318036081047,60,1,2,1.3,1
3291,291,"VSAT Systems, LLC",Skycasters,AZ,040059422012362,60,1,2,1.3,1
3292,292,GCI Communication Corp.,GCI Communication Corp.,FL,120879719003031,60,0,0,0,1
3293,293,"COMCAST CABLE COMMUNICATIONS, LLC",Comcast,MD,240317028004004,43,1,987,35,1
3294,294,"ViaSat, Inc.",Viasat Inc,WI,550659704002206,60,1,35,3,1
3295,295,Verizon Pennsylvania LLC,Verizon Pennsylvania LLC,PA,421010245003005,50,1,940,880,1
3296,296,"ViaSat, Inc.",Viasat Inc,KS,200354931001074,60,1,35,3,1
3297,297,ALTIUS Communications LLC,BridgeMAXX,IN,180350011002018,70,1,50,20,0
3298,298,"VSAT Systems, LLC",Skycasters,AR,051430110013131,60,1,2,1.3,1
3299,299,"HNS License Sub, LLC",HughesNet,WA,530579408002008,60,1,25,3,1
3300,300,"ViaSat, Inc.",Viasat Inc,FL,120610509023129,60,1,35,3,1
3301,301,"Windstream Kentucky West, LLC",Windstream Kentucky West LLC,KY,210290201023003,50,0,0,0,1
3302,302,"SRT Communications, Inc.","SRT Communications, Inc.",ND,381010110002559,50,1,1000,1000,1
3303,303,"HNS License Sub, LLC",HughesNet,WV,540479542001095,60,1,25,3,1
3304,304,GCI Communication Corp.,GCI Communication Corp.,WI,551079605004050,60,0,0,0,1
3305,305,"Albany, Water, Gas and Light Commission",City of Albany Utilites,GA,130950008001007,50,0,0,0,1
3306,306,San Diego Broadband,San Diego Broadband,CA,060650430072022,70,1,100,30,1
3307,307,"VSAT Systems, LLC",Skycasters,TX,484391115372061,60,1,2,1.3,1
3308,308,"VSAT Systems, LLC",Skycasters,CA,060855048032031,60,1,2,1.3,1
3309,309,"ViaSat, Inc.",Viasat Inc,GA,131659602001128,60,1,100,3,1
3310,310,Midcontinent Communications,Midcontinent Communications,SD,460990009001026,40,1,1000,20,1
3311,311,GCI Communication Corp.,GCI Communication Corp.,TX,482012119002019,60,0,0,0,1
3312,312,"VSAT Systems, LLC",Skycasters,MO,291679603005067,60,1,2,1.3,1
3313,313,CSC Holdings LLC,Cablevision,NY,361031352053005,43,1,300,35,1
3314,314,"VSAT Systems, LLC",Skycasters,TX,482211602052053,60,1,2,1.3,1
3315,315,"Sunset Fiber, LLC",OptiNet,VA,511910107003109,50,1,1000,50,1
3316,316,Community Internet Service,Community Internet Service,IA,191670704001083,70,1,25,3,1
3317,317,"HNS License Sub, LLC",HughesNet,OK,401310504081119,60,1,25,3,1
